"","Id","views","influence","followers"
"2377","thijs14",152,1.3,152
"2378","thomasjschouten",6,0.9,6
"2379","thomba58",137,0.7,137
"2380","tibor_agocs",46,0.8,46
"2381","tijgernest",2769,5.4,2769
"2382","tijs_de_bree",1316,17.4,1316
"2383","tiltruus",149,4.8,149
"2384","tim_f_fife",120,0.8,120
"2385","tinekeod",371.5,0.85,371.5
"2386","tinekeveenma",396.714285714286,0.571428571428571,396.714285714286
"2387","tinevanknijff",306,1,306
"2388","tinusjongert",816,0.7,816
"2389","tjadobruinsma",117.3,0.63,117.3
"2390","tjelma3",372,1.6,372
"2391","tjibbe15",1,0.5,1
"2392","tjip",13600,6.5,13600
"2393","tjissestelpstra",1403,2.45,1403
"2394","tjongerschans",2248,2.1,2248
"2395","tknol",2,1.2,2
"2396","todd_scheve",55302,1,55302
"2397","toezicht_lwd",3074.71428571429,5.88571428571429,3074.71428571429
"2398","toezichttewater",7511,0.7,7511
"2399","tomasfriedhoff",1891,1.2,1891
"2400","tombergeron5",1683,0.7,1683
"2401","tomemer28564581",375.6,0.846666666666667,375.6
"2402","tommy_derksen",1410.54545454545,23.5545454545455,1410.54545454545
"2403","tomvalk",968.75,1.6625,968.75
"2404","tonschroor",4256.5,2.775,4256.5
"2405","tonvdlaan",686,7.5,686
"2406","tooneerdekens",990,3,990
"2407","toosderijk",597,1.9,597
"2408","topdutchcom",3811.32608695652,3.58695652173913,3811.32608695652
"2409","tormbo",228.388888888889,1.00277777777778,228.388888888889
"2410","totallyanders",1683,15.4,1683
"2411","trapumteam",9,0.7,9
"2412","traumaheli_nl",53448,1.6,53448
"2413","treawestra",746.571428571429,0.757142857142857,746.571428571429
"2414","trendmatcher",8237,7.3,8237
"2415","trendshipnl",812.5,2.6,812.5
"2416","tribbleslayer_1",5064.59090909091,10.0681818181818,5064.59090909091
"2417","trijnievalkenb1",340.4,1.66,340.4
"2418","tristan_dupree",2431,1.3,2431
"2419","trudyvos",1399.25,1.7,1399.25
"2420","trustitservices",769,3.06666666666667,769
"2421","trystanslambert",63,0.8,63
"2422","tsenergie",2370,5.7,2370
"2423","tsjeardmast",581,1.3,581
"2424","tstemkens",175.954545454545,0.754545454545455,175.954545454545
"2425","tudelftdri",2393,0.7,2393
"2426","tue_dsce",768,2.8,768
"2427","tuingriet",307,1.1,307
"2428","tuithof",162,1.7,162
"2429","tumemoto",2798,0.7,2798
"2430","tvrijens",95,0.8,95
"2431","tweet_madbo",753,4.1,753
"2432","tweetyvang",406.422222222222,1.23111111111111,406.422222222222
"2433","twelisabeth",1796,1.2,1796
"2434","twobber",990,1.3,990
"2435","u12953",107,0.8,107
"2436","ufukkahya",1544,1,1544
"2437","ugge",72,1.1,72
"2438","uilkeyntema",158,0.8,158
"2439","ukatc",1185,1.4,1185
"2440","umcg_ambulance",1793,4.8,1793
"2441","unicanl",3948,2,3948
"2442","unigroningenfeb",1819,1.8,1819
"2443","uniofherts",42380,0.7,42380
"2444","univgroningen",53934.5510204082,9.27959183673469,53934.5510204082
"2445","uomphysics",316,0.733333333333333,316
"2446","urkmaritime",425,2.76,425
"2447","uva_amsterdam",27666,12.2,27666
"2448","uva_api",1039.42424242424,1.89393939393939,1039.42424242424
"2449","vaarervaring",36,0.9,36
"2450","vaes_ben",453,4.5,453
"2451","valeerdamen",176,1,176
"2452","valk820",9,0.7,9
"2453","vancalmthout",6616.42857142857,7.89285714285714,6616.42857142857
"2454","vandeambulance",4758.33333333333,1.5,4758.33333333333
"2455","vandedijk",132,4.3,132
"2456","vandersar_lab",132,0.9,132
"2457","vanegters",5698.77777777778,7.54444444444444,5698.77777777778
"2458","vanfean",214,0.8,214
"2459","vangroningen",2229.2,1.02,2229.2
"2460","vanhoutensclub",170,1.2,170
"2461","vannugteren",620,1.2,620
"2462","vantamar",1652,6.9,1652
"2463","vanwijnengroep",21607.6666666667,7.27777777777778,21607.6666666667
"2464","vanwonen",347,4.1,347
"2465","vanzeelandsoest",466,1,466
"2466","vanzwollandbouw",768,2.2,768
"2467","vdivendal",54,0.5,54
"2468","vdmhakawee",885,3,885
"2469","veenstrawessel",800.6,1.58,800.6
"2470","vegetableschef",1544,0.6,1544
"2471","veldejean",193,2.8,193
"2472","veldhuismarjet",241.333333333333,9.16666666666667,241.333333333333
"2473","vera_bergkamp",21590,19.1,21590
"2474","veranderwens",1315.10344827586,3.87241379310345,1315.10344827586
"2475","veraweterings",1256,2.2,1256
"2476","verenigingnvkl",632,1.3,632
"2477","verlosdenbosch",398,1,398
"2478","vernooij_john",731,0.7,731
"2479","veron_nederland",1203,3.1,1203
"2480","veronicavanderg",463,0.9,463
"2481","verusnl",2658.11111111111,1.92222222222222,2658.11111111111
"2482","verwer",38,1.4,38
"2483","vesterko",684,2.3,684
"2484","vgmax",1103,0.7,1103
"2485","vhojan",3887,3.2,3887
"2486","vhtoamsterdam",2828,6.4,2828
"2487","vic_bioinfo",374,0.7,374
"2488","vicentelozadab",12207,0.6,12207
"2489","vicgrinberg",1075,1.6,1075
"2490","victorrijkaart",383,1.1,383
"2491","vinadavoorthuij",1653,0.8,1653
"2492","vincentvbaaijen",222,0.7,222
"2493","viogogoleva",42,0.6,42
"2494","virac_irbene",47.4005524861878,1.06740331491713,47.4005524861878
"2495","virginieklunder",233,4.5,233
"2496","visionalize",399,0.6,399
"2497","visser_emmy",376,0.8,376
"2498","visserevert",507.634615384615,0.721153846153846,507.634615384615
"2499","vissersbond",2518,2.67857142857143,2518
"2500","vistikhetmaar",345,5.7,345
"2501","visuele",2118,2.5,2118
"2502","vitaliteitnu",141,0.7125,141
"2503","vk5fj",214,0.8,214
"2504","vlarp",227,2.2,227
"2505","vmezarchitecten",96,0.7,96
"2506","vmrresearch",761,0.7,761
"2507","vng_magazine",11958.8,4.72,11958.8
"2508","vngi",1931,0.6,1931
"2509","vnoncwnoord",4319.57142857143,2.9,4319.57142857143
"2510","voeten1",811,9.6,811
"2511","volgzwijn",5309,17.4,5309
"2512","volkerheesen",45,0.8,45
"2513","vollebergh",1974,8.1,1974
"2514","vosabb",3796,3.4,3796
"2515","vosleeuw",227.230769230769,1.23076923076923,227.230769230769
"2516","vraagelkaar",1110.25,6.4875,1110.25
"2517","vronydewolff",183,0.7,183
"2518","vrouwtjeans",105,1.5,105
"2519","vutter2002",35,0.6,35
"2520","vuurwerkmnfst",829,8.8,829
"2521","vvdfryslan",1013.66666666667,3.4,1013.66666666667
"2522","vvhardegarijp1",477,0.7,477
"2523","w1con",251,0.8,251
"2524","waardigentrots",4150.33333333333,5.4,4150.33333333333
"2525","waarlander",145,0.8,145
"2526","wabrandsma",861,2.86666666666667,861
"2527","waddenbaas",970,1,970
"2528","wais_shirbaz",1355,0.8,1355
"2529","waldekker",1774,5,1774
"2530","walrathis",5292.66666666667,189.966666666667,5292.66666666667
"2531","waltervanloenen",17.4,0.7,17.4
"2532","wambui_mbugus",187,0.8,187
"2533","wandaottens",1053,0.5,1053
"2534","wandelnet",5729,3.7,5729
"2535","wandelnet_fr",133.2,1.44,133.2
"2536","waterpassie",1506,0.5,1506
"2537","wavesandnumb3rs",2533,20.9,2533
"2538","wbrooymans",1328,4.1,1328
"2539","wearespindle",785.5,2.65,785.5
"2540","weeversnop",760,0.4,760
"2541","wegisdezon",717,2.32222222222222,717
"2542","weirdje",135,2.03076923076923,135
"2543","welkomgasberaad",2945.32142857143,15.3107142857143,2945.32142857143
"2544","welzijnlelystad",1667,1.7,1667
"2545","werckhorst",251,1.04285714285714,251
"2546","werkgroepbpv",126.068965517241,0.551724137931034,126.068965517241
"2547","werkgroepmeteor",960,1.9,960
"2548","werkparade",22,6.5,22
"2549","werkpl_ability",839,1.9,839
"2550","westerveld55",38,1.4,38
"2551","westeusupporter",31,2.1,31
"2552","westwerf",2004,0.7,2004
"2553","wetenschap",8817,2.9,8817
"2554","whaanstra",50,0.8,50
"2555","whateverhewants",1016,2.1,1016
"2556","whcorn",1153.10526315789,1.27368421052632,1153.10526315789
"2557","whitehouse",20566087,29.7,20566087
"2558","wickedobserver",45.8,0.74,45.8
"2559","wiebodevries",870.909090909091,0.781818181818182,870.909090909091
"2560","wiebrenminnema",113.8,1.3,113.8
"2561","wiepschuurmans",441,0.8,441
"2562","wietskedijkstra",407,0.8,407
"2563","wietskekoen",624,0.7,624
"2564","wiggelewouda",467,1.5,467
"2565","wijkag_vaarwerk",491,6.3,491
"2566","wijkomeninactie",7.46666666666667,2.47666666666667,7.46666666666667
"2567","wijzijnfers",570,2.6,570
"2568","wilbe1234",209,1.4,209
"2569","wilhoekstra",689.8,4.88,689.8
"2570","willem_brouwer",702.578947368421,1.14736842105263,702.578947368421
"2571","willem_feenstra",767,0.8,767
"2572","willem_kruithof",2278,1.1,2278
"2573","willemhazenberg",453,16.9,453
"2574","willemhein3",362,2.4,362
"2575","willems_joost",208.888888888889,0.655555555555556,208.888888888889
"2576","willemseneric",126,2.5,126
"2577","wim_martens",856,5.7,856
"2578","wimberkhof",957,3,957
"2579","wimdemeester",124.363636363636,0.681818181818182,124.363636363636
"2580","wimeilering",855.666666666667,1.16666666666667,855.666666666667
"2581","wimlouwers",309,2.4,309
"2582","wimvandepol",1693.06666666667,3.38666666666667,1693.06666666667
"2583","wimvanwegen",913,12.2,913
"2584","windemuller",600,1.5,600
"2585","wingssprayer",2238,2.1,2238
"2586","wj_schaap",369,0.9,369
"2587","wjnobbe",136,1.2,136
"2588","wjvk",140,2.1,140
"2589","wkanngiesser",26,0.8,26
"2590","wm2hz",212,0.8,212
"2591","wolkenkrabber1",58,0.6,58
"2592","wophet",133,0.7,133
"2593","workum2",3125.71428571429,1.24285714285714,3125.71428571429
"2594","worldclassmaint",762.5,2.3,762.5
"2595","worldpotatocity",215.5,3.775,215.5
"2596","worldskillsnl",3791.74285714286,7.41333333333333,3791.74285714286
"2597","wossop2",17,0.7,17
"2598","wouda2020",102,1.9,102
"2599","woudagemaal",1649,7.9,1649
"2600","wouter0612",272,1.6,272
"2601","wouterveldhoen",4641.5,2.2,4641.5
"2602","wplaneten",34,0.7,34
"2603","wpog_nvog",249.666666666667,0.7,249.666666666667
"2604","wpschaasberg",74,1.7,74
"2605","wspflevoland",366.555555555556,2.18888888888889,366.555555555556
"2606","wtclnn",1749,0.7,1749
"2607","wude7826580",13,0.7,13
"2608","wurkfrl",14,0.4,14
"2609","wza_ziekenhuis",5916.35294117647,3.82352941176471,5916.35294117647
"2610","xandragrwold",2864.52941176471,3.93529411764706,2864.52941176471
"2611","xienix58",23,0.6,23
"2612","xpatarchive",5065,1,5065
"2613","xvandervoort",659,2.3,659
"2614","xxy07255392",11.9090909090909,0.672727272727273,11.9090909090909
"2615","yamuis",300,1.76666666666667,300
"2616","yaseminturkyilm",380,0.5,380
"2617","ybaforstudents",583,0.65,583
"2618","ybreevaart67_63",1847,1.4,1847
"2619","yerac_eu",6,0.8,6
"2620","yggdr8sil",7,0.7,7
"2621","yggrnge",122,1,122
"2622","yme82",234,1.7,234
"2623","ymevius301",514,0.7,514
"2624","yogeshmaan04",3,0.8,3
"2625","yorienvdh",6106,41.3,6106
"2626","yoteun",1922,2.1,1922
"2627","youri_liemburg",309.926470588235,1.55,309.926470588235
"2628","yourileeuwarden",439,1.58181818181818,439
"2629","yourilwdmedia",414.615384615385,1.96923076923077,414.615384615385
"2630","ypepoutsma",92.3333333333333,0.566666666666667,92.3333333333333
"2631","ypesmid",1596,2,1596
"2632","ytjepoppinga",2032.42857142857,1.47142857142857,2032.42857142857
"2633","yuqing__chen",17.8888888888889,1.53888888888889,17.8888888888889
"2634","yuqingchenster",7.94444444444444,0.786111111111111,7.94444444444444
"2635","yutakama",2079,0.7,2079
"2636","yv_hiemstra",1181,2.2,1181
"2637","yv53",182.246153846154,0.690769230769231,182.246153846154
"2638","yvanlunzen",705.2,1.728,705.2
"2639","yvonne_bijenhof",892.8,2.7,892.8
"2640","yvonnehalman",347.631578947368,0.773684210526316,347.631578947368
"2641","yvonnehiddink",389,1.9,389
"2642","yvonnesnel",205.838709677419,0.732258064516129,205.838709677419
"2643","yvonsus",52.7272727272727,0.781818181818182,52.7272727272727
"2644","z_s5knj",8,0.6125,8
"2645","zacchaeusmercy",44,0.7,44
"2646","zahraa_aldaraaj",85.4,1.28,85.4
"2647","zeldzameziekten",1296,3.5,1296
"2648","zelzinyaociualt",117,0.8,117
"2649","zhengmeyer",22,0.6,22
"2650","zing_kinge",93.7142857142857,2.31428571428571,93.7142857142857
"2651","ziuz_vi",83,0.8,83
"2652","zjoert",1067,2.7,1067
"2653","zonjade",120,1.83333333333333,120
"2654","zonniggrou",1237,1.4,1237
"2655","zorgbelangfrl",1542.3125,2.58125,1542.3125
"2656","zorgenzo",6507,156.6,6507
"2657","zorggids",35563,3,35563
"2658","zorgnl",16020.0769230769,1.56923076923077,16020.0769230769
"2659","zorgpleinnoord",3313.71428571429,2.34285714285714,3313.71428571429
"2660","zorgthuis_np",105,2.91666666666667,105
"2661","zugarplume",462,0.5,462
"2662","zwartecostyle",529,0.9,529
